pixel_accuracy,precision,recall,f1_score,iou,gt_pixels,pred_pixels,region_precision,region_recall,region_f1,region_iou,gt_regions,pred_regions,matched_gt_regions,matched_pred_regions,filename
0.8959109375,0.38938862631498705,0.12305666195554414,0.1870126066316008,0.10315163101280309,62264,19677,0.4444444444444444,1.0,0.6153846153420118,0.030764165488886032,1,9.0,1,4,IMG_4986.JPG
0.96099375,0.04219696454093786,0.05386152375988185,0.04732101969165013,0.0242338961851157,11511,14693,0.16666666666666666,0.5,0.2499999999625,0.03015461217988668,2,12.0,1,2,IMG_2449.JPG
0.8013859375,0.29695626611189,0.055580950446103575,0.09363613676066883,0.049117662460072264,118134,22111,0.6,1.0,0.7499999999531249,0.02333146566298976,4,15.0,4,9,IMG_4992.JPG
0.8425953125,0.6871535079334735,0.06869237016864937,0.12489901578394155,0.06660922096212289,104655,10462,1.0,0.5714285714285714,0.7272727272264462,0.12232351990321721,7,4.0,4,4,IMG_4819.JPG
0.6301515625,0.5740427544305421,0.2806550721457179,0.3769940805975728,0.23228139595225739,255178,124759,0.8,1.0,0.8888888888395062,0.06087415959277839,1,5.0,1,4,DSC04265.JPG
0.67755,0.41186296793274363,0.2412098985870617,0.3042399395835581,0.1794121389489757,187057,109551,0.6,1.0,0.7499999999531249,0.07040662126134994,2,10.0,2,6,DSC04271.JPG
0.9815671875,0.5928355196770938,0.27323463297418804,0.3740648379052369,0.23006134969325154,12901,5946,0.5,0.5,0.49999999995,0.31903339668748304,2,2.0,1,1,IMG_4825.JPG
0.9492703125,0.0,0.0,0.0,0.0,30697,1770,0.0,0.0,0.0,0.0,6,2.0,0,0,IMG_4602.JPG
0.90665625,0.2952049924954578,0.06849967922280267,0.1111970720385634,0.058871717314932966,54555,12659,0.5833333333333334,0.3333333333333333,0.4242424241961432,0.016318779050179963,6,12.0,2,7,IMG_2273.JPG
0.8594109375,0.05707186190671301,0.1881153611570968,0.08757466054171356,0.04579245983350125,22954,75659,0.25,1.0,0.399999999968,0.07887943771989767,2,12.0,2,3,IMG_2529.JPG
0.9762203125,0.1294377067254686,0.04950244560634171,0.07161593363020802,0.0371377957737568,11858,4535,0.25,0.5,0.33333333328888887,0.07116876818622696,2,4.0,1,1,DSC04067.JPG
0.98435625,0.4897172236503856,0.11471296668004817,0.18588388355830215,0.1024652622142537,9964,2334,0.5,1.0,0.6666666666222222,0.057356483340024085,1,4.0,1,2,DSC04073.JPG
0.881559375,0.1941560713869124,0.05096916434455094,0.08074217802570943,0.04206947972349648,65314,17146,0.625,1.0,0.7692307691834319,0.010106502910014479,1,8.0,1,5,DSC04098.JPG
0.7957765625,0.10201484072627778,0.30386341362768865,0.1527481574153902,0.0826894059023757,38774,115493,0.2857142857142857,1.0,0.44444444440987657,0.08108951868496224,1,7.0,1,2,IMG_5050.JPG
0.9457078125,0.0,0.0,0.0,0.0,9266,25481,0.0,0.0,0.0,0.0,1,10.0,0,0,IMG_2059.JPG
0.8730890625,0.016327532762483502,0.010703363914373088,0.012930353518781825,0.006507247263164332,49704,32583,0.14285714285714285,0.5,0.22222222218765433,0.013908860362362415,2,7.0,1,1,IMG_5044.JPG
0.864146875,0.01962996389891697,0.010658032901645083,0.013815162651422349,0.006955627891039918,57140,31024,0.16666666666666666,0.5,0.2499999999625,0.015151515151515152,2,6.0,1,1,IMG_5045.JPG
0.7744375,0.09310750984931562,0.2594445324701781,0.13703641711102077,0.07355829087035207,44179,123105,0.2857142857142857,0.5,0.3636363635900826,0.04123244454071279,2,7.0,1,2,IMG_5051.JPG
0.92235625,0.23863990386755085,0.14130234274119166,0.17750264830508475,0.09739528462963636,37947,22469,0.36363636363636365,0.6666666666666666,0.47058823524844295,0.0662140935263094,3,11.0,2,4,IMG_2058.JPG
0.8833359375,0.19132922808981775,0.04751312944084028,0.07612259796824926,0.03956728110006303,64740,16077,0.6666666666666666,1.0,0.799999999952,0.01740611402873913,2,9.0,2,6,DSC04099.JPG
0.734021875,1.0,0.016256450857899087,0.031992812137479246,0.016256450857899087,173039,2813,1.0,1.0,0.99999999995,0.016256450857899087,1,1.0,1,1,IMG_2064.JPG
0.980646875,0.383008356545961,0.0939047293836435,0.15082956259426847,0.08156606851549755,11714,2872,0.4,0.5,0.44444444439506176,0.05603667855323484,2,5.0,1,2,DSC04072.JPG
0.976090625,0.5343642611683849,0.12006176811221207,0.19607019018598298,0.108690587138863,15542,3492,0.5,0.5,0.49999999995,0.08188520273828331,2,4.0,1,2,DSC04066.JPG
0.9702140625,0.056161666253409376,0.03805763252961438,0.045370324002203415,0.023211723713875795,11903,8066,0.1,0.25,0.14285714281632655,0.10095832404724761,4,10.0,1,1,IMG_2272.JPG
0.94983125,0.0,0.0,0.0,0.0,31508,600,0.0,0.0,0.0,0.0,5,1.0,0,0,IMG_4603.JPG
0.99384375,0.0,0.0,0.0,0.0,2317,1623,0.0,0.0,0.0,0.0,1,2.0,0,0,IMG_2266.JPG
0.9966828125,0.0,0.0,0.0,0.0,1429,694,0.0,0.0,0.0,0.0,1,1.0,0,0,IMG_4617.JPG
0.7861984375,0.46941811078654505,0.1963273871983211,0.27686144772514676,0.16067277199482294,133420,55801,0.8333333333333334,1.0,0.9090909090413223,0.01930738417616088,1,12.0,1,10,DSC04270.JPG
0.9818828125,0.5871109607577808,0.27493069306930695,0.3744942547337757,0.2303863002787734,12625,5912,0.5,0.5,0.49999999995,0.07020057306590258,2,2.0,1,1,IMG_4824.JPG
0.9880234375,1.0,0.06146687890290192,0.11581497289191371,0.06146687890290192,8167,502,1.0,0.5,0.6666666666222222,0.08225462887104702,2,1.0,1,1,IMG_2299.JPG
0.9723078125,0.7027027027027027,0.16703207056544128,0.2699073120494336,0.1560074289251869,19613,4662,0.5,1.0,0.6666666666222222,0.08351603528272064,1,4.0,1,2,IMG_4830.JPG
0.9634875,0.13421887390959555,0.08468851638729047,0.10385028378585673,0.054769031631745006,15988,10088,0.3076923076923077,1.0,0.4705882352581315,0.05403340023559676,3,13.0,3,4,IMG_4818.JPG
0.7829640625,0.2745364300430792,0.045353631462099586,0.07784689535215662,0.0404998411229156,129273,21356,0.46153846153846156,0.3333333333333333,0.3870967741448491,0.020238274784759917,6,13.0,2,6,IMG_4993.JPG
0.9156078125,0.39861111111111114,0.14247135680387601,0.20991501002033322,0.11726538750694604,50361,18000,0.14285714285714285,1.0,0.249999999978125,0.14165284687672747,1,7.0,1,1,IMG_4987.JPG
0.939865625,0.1905012845003623,0.09941902437347451,0.1306528122882313,0.0698922132534197,29089,15181,0.2857142857142857,1.0,0.44444444440987657,0.11179262685903742,2,7.0,2,2,IMG_2448.JPG
0.81204375,0.49580730023018743,0.10044300846046232,0.167045202747618,0.09113438203605483,120088,24328,0.8666666666666667,1.0,0.9285714285216837,0.03290358535387323,5,15.0,5,13,IMG_4777.JPG
0.7716421875,1.0,0.006930807439066651,0.013766203969255477,0.006930807439066651,147169,1020,1.0,1.0,0.99999999995,0.006930807439066651,1,1.0,1,1,IMG_4763.JPG
0.86381875,0.024863220931508567,0.05976110629639399,0.035116464440704986,0.017872033535417275,26539,63789,0.21428571428571427,1.0,0.3529411764415225,0.01937523590492949,1,14.0,1,3,DSC04304.JPG
0.831515625,0.020330001204383958,0.0599091425326519,0.030358074204629246,0.015412991471721543,28176,83030,0.15384615384615385,0.5,0.23529411761107266,0.028190842564348048,2,13.0,1,2,IMG_4950.JPG
0.714740625,0.37804890531121094,0.23268047147167958,0.288064078366532,0.16826802611377625,158737,97699,0.42857142857142855,1.0,0.5999999999579999,0.12607053726860382,2,7.0,2,3,IMG_4944.JPG
0.652015625,0.306314629899435,0.19251169698390896,0.23643158363904412,0.13406431043197636,179106,112564,0.7272727272727273,0.3333333333333333,0.4571428570997551,0.01891974884334432,3,11.0,1,8,DSC04310.JPG
0.8465625,0.12242385876063867,0.12599536701896627,0.12418393921016017,0.06620262071851049,55256,56868,0.7,1.0,0.8235294117162629,0.014852973877050254,1,10.0,1,7,DSC04338.JPG
0.8122890625,0.04088708552045428,0.11010579869341504,0.059630693604064096,0.03073162073194346,34594,93159,0.1,1.0,0.18181818180165288,0.09399832189921524,1,10.0,1,1,IMG_4978.JPG
0.905540625,0.3660883456551622,0.1850690205653113,0.24585214939747013,0.14015474768162942,53245,26917,0.16666666666666666,1.0,0.2857142856897959,0.1733516290197734,1,6.0,1,1,IMG_2138.JPG
0.926421875,0.1191672648959081,0.05797776354851854,0.07800446411089791,0.040585143229697244,34358,16716,0.2222222222222222,0.5,0.3076923076497041,0.1357244106705203,4,9.0,2,2,IMG_2104.JPG
0.9423734375,0.0,1.0,0.0,0.0,0,36881,0.0,1.0,0.0,0.0,0,,0,0,DSC04106.JPG
0.9507453125,0.0,1.0,0.0,0.0,0,31523,0.0,1.0,0.0,0.0,0,,0,0,DSC04112.JPG
0.9553609375,0.0,1.0,0.0,0.0,0,28569,0.0,1.0,0.0,0.0,0,,0,0,DSC04116.JPG
0.92046875,0.10670599462132385,0.02940262472210934,0.046101949025487254,0.023594859006330328,41833,11527,0.4166666666666667,1.0,0.5882352940761245,0.0058409071165599425,1,12.0,1,5,DSC04102.JPG
0.875475,0.1284864507600793,0.06795777109697267,0.08889701847448327,0.04651607963246555,57212,30260,0.5,0.5,0.49999999995,0.03444663320416489,2,4.0,1,2,IMG_2128.JPG
0.8652484375,0.4775997916259686,0.1728509986449066,0.25383503923723166,0.14536715885442472,84865,30714,0.7333333333333333,0.75,0.7415730336578713,0.04997868516268933,4,15.0,3,11,IMG_2114.JPG
0.9298171875,0.18690664556962025,0.11719840014882336,0.14406311336394992,0.07762285151035998,32253,20224,0.4,0.4,0.3999999999500001,0.23497396448411978,5,5.0,2,2,IMG_2100.JPG
0.73573125,0.3822233554309026,0.25662850256101233,0.3070802913727129,0.1813909365032501,146036,98050,0.625,1.0,0.7692307691834319,0.04567367681016413,2,8.0,2,5,IMG_4940.JPG
0.8995046875,1.0,0.11762769066139853,0.21049530473209355,0.11762769066139853,72891,8574,1.0,1.0,0.99999999995,0.11762769066139853,1,1.0,1,1,IMG_4954.JPG
0.757196875,0.07114890435920199,0.11970380618485386,0.08924992087772972,0.04670936395759717,63607,107015,0.2857142857142857,1.0,0.44444444440987657,0.0585592116422152,1,7.0,1,2,DSC04300.JPG
0.83756875,0.15847083809834994,0.03183354665091399,0.0530170529077394,0.02723036325866038,91413,18363,0.5,0.6666666666666666,0.5714285713795919,0.01574113810358351,3,8.0,2,4,DSC04328.JPG
0.8299859375,0.07752142773276975,0.10308956418213401,0.08849572348856106,0.046296377453085694,51237,68136,0.25,1.0,0.399999999968,0.03434485921907187,1,12.0,1,3,IMG_4968.JPG
0.8455015625,0.9525965932696302,0.190018812102729,0.3168367452690052,0.18823886772625772,120667,24070,0.6666666666666666,1.0,0.799999999952,0.0950094060513645,1,3.0,1,2,IMG_4983.JPG
0.76300625,0.14215644580533582,0.1980591728442203,0.1655149647887324,0.09022421094302954,75947,105813,0.7142857142857143,1.0,0.8333333332847221,0.04784778994426049,2,7.0,2,5,IMG_4997.JPG
0.9402734375,0.06409007253437263,0.0196208405143842,0.030043898601842218,0.015251049797769018,30172,9237,0.1111111111111111,0.25,0.1538461538035503,0.033845977931507634,4,9.0,1,1,IMG_2458.JPG
0.9340984375,0.11589008363201912,0.2871007709251101,0.16512599220095409,0.08999309571071028,14528,35991,0.14285714285714285,0.5,0.22222222218765433,0.190213425757023,2,7.0,1,1,IMG_2470.JPG
0.977503125,0.7108294930875576,0.04179084259008399,0.07894063459570112,0.04109224109224109,14764,868,1.0,0.3333333333333333,0.4999999999625,0.14213314904399907,3,1.0,1,1,IMG_2316.JPG
0.8358265625,1.0,0.01888078585901973,0.037061815515740275,0.01888078585901973,107093,2022,1.0,1.0,0.99999999995,0.009440392929509864,1,2.0,1,2,IMG_4767.JPG
0.9444265625,0.1175311884438608,0.09950433131051095,0.10776910919900659,0.0569534667904017,21587,18276,0.3333333333333333,1.0,0.4999999999625,0.03174207202789148,1,9.0,1,3,IMG_4773.JPG
0.89019375,0.07208939313180537,0.1495773757800774,0.09728965960179833,0.051132144255566205,25318,52532,0.26666666666666666,1.0,0.4210526315457064,0.07568347694711779,2,15.0,2,4,IMG_2464.JPG
0.9825078125,0.5426944971537002,0.12521891418563924,0.20348630380647456,0.11326732673267327,11420,2635,0.5,1.0,0.6666666666222222,0.06260945709281962,1,4.0,1,2,IMG_4834.JPG
0.8528484375,0.6312231100184389,0.0739867855011012,0.13244898899175533,0.07092121618688713,97166,11389,0.7142857142857143,0.5714285714285714,0.6349206348712523,0.08283276140110021,7,7.0,4,5,IMG_4820.JPG
0.70120625,0.41460479445460674,0.30409556313993175,0.35085408576161636,0.2127489646200588,169940,124644,0.6,1.0,0.7499999999531249,0.15310404538743122,2,5.0,2,3,DSC04274.JPG
0.87426875,0.09627123142250531,0.3698134366398206,0.15277222093537451,0.08270350991188172,19618,75360,0.13333333333333333,1.0,0.23529411762629757,0.18449241354317447,1,15.0,1,2,IMG_4808.JPG
0.9487203125,1.0,0.023389376580865942,0.04570963333430258,0.023389376580865942,33605,786,1.0,0.25,0.399999999968,0.03475876708088268,4,1.0,1,1,IMG_4607.JPG
0.7627859375,0.30189559094406493,0.21977238587468492,0.2543698952403872,0.1457180960312414,117831,85778,0.5,0.5714285714285714,0.5333333332835556,0.04763743873086948,7,18.0,4,9,IMG_2510.JPG
0.858434375,0.0,1.0,0.0,0.0,0,90602,0.0,1.0,0.0,0.0,0,,0,0,DSC04062.JPG
0.7069859375,0.8047067157277503,0.1871670480549199,0.3036970752373562,0.1790346941009084,218500,50821,0.7142857142857143,0.5,0.588235294069204,0.051240421161142566,6,14.0,3,10,DSC04076.JPG
1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.0,0,0,DSC03916.JPG
0.868365625,0.3831544761366846,0.21907799128047795,0.2787651530717074,0.1619564893013817,74316,42492,0.8333333333333334,0.75,0.7894736841606648,0.10119446722810088,4,6.0,3,5,IMG_2048.JPG
0.81673125,0.18596218596218597,0.02669343445609339,0.046685522936376345,0.023900669085583037,107592,15444,0.2727272727272727,1.0,0.4285714285377551,0.008665278975246948,1,11.0,1,3,DSC04089.JPG
0.8036953125,0.2498100592615104,0.027618879620996396,0.04973867529933213,0.02550359516920953,119049,13162,0.375,0.5,0.42857142852244895,0.00810020559942974,2,8.0,1,3,DSC04088.JPG
0.940365625,0.2312013649036661,0.2200657503861845,0.2254961646170705,0.12707561410731438,25247,24031,0.2727272727272727,0.6666666666666666,0.3870967741523413,0.1253274938891692,3,11.0,2,3,IMG_2049.JPG
0.99354375,0.0,0.0,0.0,0.0,4132,0,0.0,0.0,0.0,0.0,2,0.0,0,0,DSC03917.JPG
0.8572765625,0.0,1.0,0.0,0.0,0,91343,0.0,1.0,0.0,0.0,0,,0,0,DSC04063.JPG
0.9539375,1.0,0.029975979730841366,0.05820714331352629,0.029975979730841366,30391,911,1.0,0.5,0.6666666666222222,0.03892330698568682,2,1.0,1,1,IMG_4606.JPG
0.844465625,0.09980938185257908,0.15937020848113143,0.12274610029082576,0.0653859876438886,43697,69773,0.36363636363636365,0.42857142857142855,0.3934426229011556,0.0608639322155293,7,11.0,3,4,IMG_2505.JPG
0.7366328125,0.6496344616676948,0.4622309800753653,0.5401394136985553,0.3699938328131716,214157,152378,0.8181818181818182,0.6,0.6923076922588757,0.07135335395381553,5,11.0,3,9,IMG_2539.JPG
0.8677171875,0.09534886760151073,0.3209290050145157,0.14701822614933555,0.07934143132116098,22734,76519,0.23076923076923078,0.5,0.3157894736409972,0.1172806497928449,2,13.0,1,3,IMG_4809.JPG
0.8597703125,0.5537258509659614,0.06620469669471485,0.11826890013263251,0.06285111626255664,90915,10870,0.5714285714285714,0.4444444444444444,0.49999999995078126,0.10971989557545943,9,7.0,4,4,IMG_4821.JPG
0.834040625,0.38033958591993555,0.24653616095704187,0.2991580447635135,0.17588820868539684,91950,59602,0.7142857142857143,1.0,0.8333333332847221,0.0446035421545918,1,7.0,1,5,DSC04275.JPG
0.9785375,0.46156341226078496,0.10541521594192163,0.17163189000120613,0.09387162741605647,13499,3083,0.4,0.5,0.44444444439506176,0.061072961373390564,2,5.0,1,2,IMG_4835.JPG
0.927078125,0.07123240645382767,0.09566620562471184,0.0816607634789453,0.04256846856087804,21690,29130,0.375,1.0,0.545454545414876,0.03170331691417525,1,8.0,1,3,IMG_4772.JPG
0.891996875,0.11323827756664857,0.0942427052864379,0.10287093759734192,0.054224533077922965,42051,34997,0.125,0.25,0.1666666666222222,0.20163834333977818,4,8.0,1,1,IMG_2471.JPG
0.838084375,0.41354401805869073,0.008872272212159662,0.017371844715431736,0.008762028658338276,103243,2215,0.3333333333333333,1.0,0.4999999999625,0.008872272212159662,1,3.0,1,1,IMG_4766.JPG
0.9788671875,1.0,0.049676784710511526,0.09465158310462547,0.049676784710511526,14232,707,1.0,0.5,0.6666666666222222,0.1297009722986608,2,1.0,1,1,IMG_2317.JPG
0.765996875,0.1298690115105298,0.1874853235720699,0.15344698939561807,0.08309915204946888,72395,104513,0.5,0.5,0.49999999995,0.03093942830833936,2,6.0,1,3,IMG_4996.JPG
0.940678125,0.05460300712213136,0.022310041314891324,0.03167720873291165,0.016093502993236065,27835,11373,0.09090909090909091,0.3333333333333333,0.1428571428234694,0.03453261413557249,3,11.0,1,1,IMG_2459.JPG
0.825690625,1.0,0.18376574915492339,0.31047654366771743,0.18376574915492339,136674,25116,1.0,1.0,0.99999999995,0.04594143728873085,1,4.0,1,4,IMG_4982.JPG
0.840734375,0.02365517592027659,0.0689770200148258,0.03522886457426267,0.017930263703018565,26980,78672,0.16666666666666666,1.0,0.2857142856897959,0.03415186013406918,1,12.0,1,2,IMG_4969.JPG
0.932675,1.0,0.06634886240520044,0.12444119320490937,0.06634886240520044,46150,3062,1.0,0.3333333333333333,0.4999999999625,0.07343630084420567,3,1.0,1,1,IMG_4955.JPG
0.7699734375,0.07771818950554096,0.09795122772082848,0.08666952049482898,0.04529772635893179,71311,89876,0.4444444444444444,1.0,0.6153846153420118,0.02442964388785993,1,9.0,1,4,DSC04301.JPG
0.7416921875,0.36575288632091,0.24590468301461033,0.2940872543116884,0.17239290523796888,140038,94151,0.5833333333333334,0.25,0.349999999958,0.027834541377502166,4,12.0,1,7,IMG_4941.JPG
0.9410234375,0.1559418078788209,0.11395126612517917,0.13168004785019208,0.07048045903415667,25116,18353,0.4,0.4,0.3999999999500001,0.13346214767497627,5,5.0,2,2,IMG_2101.JPG
0.943140625,0.11724288840262583,0.1417610329135358,0.12834147743604485,0.06857098978729939,18898,22850,0.2,0.4,0.2666666666222222,0.24141096204801918,5,10.0,2,2,IMG_2115.JPG
0.905578125,0.11243864036306381,0.1031056252300201,0.1075700741353339,0.056842302409788985,35323,32391,0.3,0.6666666666666666,0.4137931034054697,0.04162441784344719,3,10.0,2,3,IMG_2129.JPG
0.915153125,0.12615629984051036,0.035213462137737614,0.05505864337173285,0.02830863932431465,44926,12540,0.3333333333333333,0.5,0.39999999995200003,0.009112350599989966,2,12.0,1,4,DSC04103.JPG
0.897209375,0.0,1.0,0.0,0.0,0,65786,0.0,1.0,0.0,0.0,0,,0,0,DSC04117.JPG
0.916915625,0.13128998376778384,0.030252359684055357,0.04917387883556255,0.025206694898164954,45451,10473,0.5,1.0,0.6666666666222222,0.006023309293861665,1,10.0,1,5,DSC04101.JPG
0.953228125,0.0,1.0,0.0,0.0,0,29934,0.0,1.0,0.0,0.0,0,,0,0,DSC04115.JPG
0.9584890625,0.0,0.0,0.0,0.0,25172,1395,0.0,0.0,0.0,0.0,3,2.0,0,0,IMG_4599.JPG
0.93335625,0.0,1.0,0.0,0.0,0,42652,0.0,1.0,0.0,0.0,0,,0,0,DSC04129.JPG
0.86358125,0.18908351026185422,0.20488094781641808,0.1966655011869491,0.10905658451961835,52162,56520,0.625,0.6,0.6122448979092044,0.07043346159305094,10,16.0,6,10,IMG_2103.JPG
0.8639328125,0.47889545027513086,0.1663035246140402,0.24687578375667005,0.14082047436757567,85825,29804,0.3333333333333333,0.6666666666666666,0.44444444439999997,0.12322004014963751,6,12.0,4,4,IMG_2117.JPG
0.7539578125,0.06754673934813087,0.1334147432148877,0.08968615050207826,0.04694838522248584,58142,114839,0.45454545454545453,1.0,0.6249999999570313,0.026639063601386143,1,11.0,1,5,DSC04303.JPG
0.9397328125,1.0,0.07010776537525013,0.13102935544190866,0.07010776537525013,41479,2908,1.0,1.0,0.99999999995,0.07010776537525013,1,1.0,1,1,IMG_4957.JPG
0.731890625,0.4103606391358164,0.1836707713228073,0.2537618509176307,0.14531915423505093,158844,71096,0.625,0.6666666666666666,0.6451612902726327,0.05260698354223446,3,8.0,2,5,IMG_4943.JPG
0.876475,0.45518207282913165,0.12640012445550716,0.19785705588700842,0.10978987906222552,77136,21420,0.6153846153846154,1.0,0.7619047618575964,0.015800015556938395,1,13.0,1,8,DSC04317.JPG
0.676659375,0.35966863819704453,0.22608923048935783,0.277647847304156,0.16120271738249267,175904,110574,0.7142857142857143,1.0,0.8333333332847221,0.0655520904906888,2,7.0,2,5,IMG_4994.JPG
0.8099953125,0.037992604331748545,0.10531556596866305,0.05584067704491634,0.028722274139569806,34145,94650,0.1,1.0,0.18181818180165288,0.08875286916602908,1,10.0,1,1,IMG_4980.JPG
0.901653125,0.09581550166428911,0.032669936362530905,0.04872593174742315,0.02497134182235028,49342,16824,0.25,0.6666666666666666,0.3636363635966942,0.05018747567652226,3,8.0,2,2,IMG_4758.JPG
0.918865625,0.0933856965688301,0.3590844062947067,0.14822348348151307,0.08004393735383743,12582,48380,0.25,1.0,0.399999999968,0.18940673946812286,2,8.0,2,2,IMG_2467.JPG
0.9865453125,1.0,0.05859844757844102,0.11070949086027057,0.05859844757844102,9147,536,1.0,0.3333333333333333,0.4999999999625,0.10387596899224806,3,1.0,1,1,IMG_2301.JPG
0.91495,0.1596969583317706,0.11734876670800606,0.13528626803075555,0.07255069006645085,36285,26663,0.5,1.0,0.6666666666222222,0.029337191677001516,1,8.0,1,4,IMG_4770.JPG
0.9686625,0.9835880022637238,0.20704443473771988,0.3420810917202467,0.20633161851998416,25183,5301,1.0,0.5,0.6666666666222222,0.11156622942483146,2,2.0,1,2,IMG_2315.JPG
0.7901390625,1.0,0.028140376266280753,0.05474033880173694,0.028140376266280753,138200,3889,1.0,1.0,0.99999999995,0.009380125422093584,1,3.0,1,3,IMG_4764.JPG
0.8202,0.4004016797516889,0.2580505981565013,0.3138386681295616,0.18612612102865872,101980,65724,0.5714285714285714,1.0,0.7272727272264462,0.05615920648208074,1,7.0,1,4,DSC04277.JPG
0.859525,0.5350175312415715,0.06562420740381328,0.11690863013967742,0.062083355067549945,90683,11123,0.5555555555555556,0.5714285714285714,0.5633802816401507,0.08329311406850512,7,9.0,4,5,IMG_4823.JPG
0.8819703125,0.031771775873254346,0.08995987818436699,0.046958781746382204,0.024043927648578812,20687,58574,0.2727272727272727,1.0,0.4285714285377551,0.030052320710689567,2,11.0,2,3,IMG_4837.JPG
0.9951734375,0.0,1.0,0.0,0.0,0,3089,0.0,1.0,0.0,0.0,0,,0,0,IMG_4638.JPG
0.9108453125,1.0,0.056439343828548746,0.10684824293652657,0.056439343828548746,60472,3413,1.0,0.5,0.6666666666222222,0.02910973508691128,2,2.0,1,2,DSC04288.JPG
0.953384375,0.0,0.0,0.0,0.0,29834,0,0.0,0.0,0.0,0.0,3,0.0,0,0,IMG_4604.JPG
0.959934375,0.6075987841945288,0.07586337760910816,0.13488529014844805,0.07232010419304656,26350,3290,0.5,0.125,0.199999999968,0.11995550676899158,8,4.0,1,2,IMG_4610.JPG
0.9844703125,0.0,0.0,0.0,0.0,9939,0,0.0,0.0,0.0,0.0,4,0.0,0,0,IMG_2261.JPG
0.9181953125,0.3277676871567061,0.4090784945649205,0.3639367763725383,0.22244664577547413,36614,45697,0.5,0.4,0.44444444439506176,0.12048195855998396,5,6.0,2,3,IMG_2507.JPG
0.7436453125,0.7443128271302432,0.25957687795801143,0.3849155916457661,0.23832537151293157,197768,68971,0.6666666666666666,0.3,0.4137931034054697,0.05525572955863991,10,15.0,3,10,DSC04075.JPG
0.801209375,0.0,0.0,0.0,0.0,3646,123580,0.0,0.0,0.0,0.0,2,4.0,0,0,DSC04061.JPG
0.7754671875,0.8579577464788732,0.07917877127649203,0.14497789572015923,0.07815426855867183,153867,14200,0.6666666666666666,0.3333333333333333,0.44444444439999997,0.014642465674397137,3,9.0,1,6,DSC04049.JPG
0.70796875,0.2600670763274585,0.06977853739257524,0.11003390347034399,0.05822004091628287,165581,44427,0.5,1.0,0.6666666666222222,0.013768575906613751,1,10.0,1,5,IMG_5056.JPG
1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.0,0,0,DSC03915.JPG
0.9448,0.0,0.0,0.0,0.0,30998,4330,0.0,0.0,0.0,0.0,6,3.0,0,0,DSC03929.JPG
0.933228125,0.0,0.0,0.0,0.0,42734,0,0.0,0.0,0.0,0.0,2,0.0,0,0,IMG_2063.JPG
0.95013125,0.0,0.0,0.0,0.0,27839,4077,0.0,0.0,0.0,0.0,5,2.0,0,0,DSC03928.JPG
1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.0,0,0,DSC03914.JPG
0.7208796875,0.28311817484821483,0.08663699081824176,0.1326743152896394,0.07105044201768071,157704,48259,0.46153846153846156,1.0,0.6315789473252077,0.01423236354860554,1,13.0,1,6,IMG_5057.JPG
0.8522453125,0.028895554301666022,0.015484753962696543,0.020163922535722058,0.01018464243845252,62836,33673,0.42857142857142855,0.6666666666666666,0.5217391303871456,0.018710313134572092,3,7.0,2,3,IMG_5043.JPG
0.697971875,0.7389561485200632,0.08898055104558242,0.15883515087163508,0.08626883733242574,205101,24697,0.9333333333333333,0.6666666666666666,0.7777777777291667,0.017878345496664044,3,15.0,2,14,DSC04048.JPG
0.8032546875,0.0022904072834951613,0.06622516556291391,0.0044276825035381925,0.0022187532191731973,4228,122249,0.25,1.0,0.399999999968,0.046948356807511735,1,4.0,1,1,DSC04060.JPG
0.9841359375,0.4961005199306759,0.11297483966452886,0.18403921883790084,0.1013453708620995,10135,2308,0.5,1.0,0.6666666666222222,0.05648741983226443,1,4.0,1,2,DSC04074.JPG
0.9446484375,0.5704259438528557,0.06545949398728025,0.1174418894342161,0.06238420411836324,36007,4132,0.8,0.3333333333333333,0.47058823525259513,0.08527661500522796,9,5.0,3,4,IMG_4611.JPG
0.9094390625,1.0,0.06528295192478269,0.12256452955870108,0.06528295192478269,62007,4048,1.0,0.5,0.6666666666222222,0.0336447355297716,2,2.0,1,2,DSC04289.JPG
0.8687953125,0.38975576662143824,0.07117107072509013,0.12036328972040938,0.06403540059744081,80721,14740,0.6153846153846154,0.5,0.5517241378815696,0.016200403205799057,4,13.0,2,8,IMG_2274.JPG
0.9506421875,1.0,0.0387670024039193,0.074640419486188,0.0387670024039193,32863,1274,1.0,0.3333333333333333,0.4999999999625,0.050483436360754474,3,1.0,1,1,IMG_4605.JPG
0.9965625,0.0,1.0,0.0,0.0,0,2200,0.0,1.0,0.0,0.0,0,,0,0,IMG_4639.JPG
0.895315625,0.05453684044289249,0.19155624036979968,0.08490179473871118,0.044332867372264856,16225,56989,0.2,1.0,0.3333333333055556,0.05307660591722324,1,10.0,1,2,IMG_4836.JPG
0.8305171875,0.39521029632664206,0.24069819421775426,0.2991826845420772,0.17590524380422726,96191,58584,0.5,1.0,0.6666666666222222,0.05492925511939241,1,8.0,1,4,DSC04276.JPG
0.8392515625,0.6580761162721007,0.0211287932726538,0.04094303213356825,0.02089935760171306,103934,3337,0.5,1.0,0.6666666666222222,0.010564396636326901,1,4.0,1,2,IMG_4765.JPG
