precision,recall,f1,gt_boxes,pred_boxes,matched,fp,fn,filename
0.2857142857142857,0.5,0.36363636363636365,4,7,2,5,2,IMG_4940_JPG.rf.a4d4a98a5f417348bab929fc507eb6bc.jpg
0.5,0.75,0.6,4,6,3,3,1,DSC04287_JPG.rf.ac683765b3769690a48b4979c36b440b.jpg
0.0,0.0,0.0,3,6,0,6,3,IMG_2016_JPG.rf.272de735584c8a2aa8764ec5992698b7.jpg
0.8333333333333334,0.16666666666666666,0.2777777777777778,30,6,5,1,25,DSC04191_JPG.rf.69f1911318428f8e3c333548224caf72.jpg
0.6,0.75,0.6666666666666665,4,5,3,2,1,IMG_2148_JPG.rf.e07aa955c63a42222a151acada849995.jpg
0.3333333333333333,1.0,0.5,2,6,2,4,0,IMG_4926_JPG.rf.e7f317b697f5dde456c6322241522c73.jpg
0.0,0.0,0.0,6,24,0,24,6,DSC04223_JPG.rf.f49572f31397ba5f53f0134fc6443969.jpg
0.21428571428571427,0.24,0.2264150943396226,25,28,6,22,19,IMG_4892_JPG.rf.a3e03de5e0429191aa28f06f79de8f61.jpg
0.46153846153846156,0.5,0.48000000000000004,24,26,12,14,12,DSC04075_JPG.rf.3364e7a98701b9771b7cd63313dea959.jpg
0.48936170212765956,0.42592592592592593,0.4554455445544554,54,47,23,24,31,DSC04354_JPG.rf.8ecb9f9e25e9be52f65cfc64a5af1600.jpg
0.5,0.11764705882352941,0.19047619047619047,17,4,2,2,15,IMG_2286_JPG.rf.4f049233414fefe7f04fae86a0b5a99c.jpg
0.75,0.42857142857142855,0.5454545454545454,7,4,3,1,4,DSC04170_JPG.rf.fa4f33f0dae4dfdea511446d60cc8c59.jpg
0.07692307692307693,0.18181818181818182,0.10810810810810811,11,26,2,24,9,IMG_4896_JPG.rf.7631d23d3c85eec1491316a2a8c9e845.jpg
0.15,0.21428571428571427,0.1764705882352941,14,20,3,17,11,IMG_4755_JPG.rf.173b402edd2ddfc7e88750b3c7df2f94.jpg
0.07142857142857142,1.0,0.13333333333333333,1,14,1,13,0,IMG_2560_JPG.rf.0f9fecc3ab7738dc5694d59155e0efcd.jpg
0.25,0.2,0.22222222222222224,10,8,2,6,8,IMG_5044_JPG.rf.d4d3d723094ef0268a7700f48da9026b.jpg
0.14285714285714285,0.25,0.18181818181818182,4,7,1,6,3,IMG_4979_JPG.rf.76482b2d0a7751fddf9283f3959e51b4.jpg
0.0,0.0,0.0,8,8,0,8,8,IMG_2137_JPG.rf.f845f2844249e1837aafd3a27d2b9dd8.jpg
0.5,0.4666666666666667,0.4827586206896552,15,14,7,7,8,DSC04045_JPG.rf.b43fe4537445e1c87412ce5066316ca8.jpg
0.09090909090909091,0.3333333333333333,0.14285714285714288,6,22,2,20,4,IMG_4721_JPG.rf.b8a514538990ec110888f7f7a430b72b.jpg
0.0,0.0,0.0,5,8,0,8,5,IMG_4941_JPG.rf.30dba7283f284f427243cc6a8fc6eb99.jpg
0.1875,0.17647058823529413,0.1818181818181818,17,16,3,13,14,IMG_4906_JPG.rf.b568531dad3a76aa5c244e78a57defca.jpg
0.18181818181818182,1.0,0.3076923076923077,2,11,2,9,0,IMG_4854_JPG.rf.a92a07c9f6827a64d5c13006096bcc50.jpg
0.0,0.0,0.0,5,4,0,4,5,IMG_4919_JPG.rf.7dd16b4d549e9b483e2977c80a54679e.jpg
0.25,0.14285714285714285,0.18181818181818182,7,4,1,3,6,DSC04334_JPG.rf.d09cde0f4df89c3cd159c47adc6aeec8.jpg
0.14285714285714285,0.2,0.16666666666666666,10,14,2,12,8,IMG_1762_jpg.rf.9cd3a29cdcd76af2f35c6297a4a61811.jpg
0.13333333333333333,0.2857142857142857,0.18181818181818182,14,30,4,26,10,DSC04051_JPG.rf.019a5718997b3cb832b9a31b76e49e23.jpg
0.1,0.06666666666666667,0.08,15,10,1,9,14,DSC04229_JPG.rf.a5e43ad91e2e958398b937d27833ab3a.jpg
0.2727272727272727,0.3,0.28571428571428564,20,22,6,16,14,DSC04022_JPG.rf.506246f4e09c9b2d689b2de44c2bb49d.jpg
0.08333333333333333,0.16666666666666666,0.1111111111111111,6,12,1,11,5,IMG_4717_JPG.rf.9cab930d7d33733b2d0c1d2e09750c0f.jpg
0.18181818181818182,0.2857142857142857,0.2222222222222222,7,11,2,9,5,IMG_4933_JPG.rf.a631f8abb15c60eb013631a22c723b0b.jpg
0.07142857142857142,0.25,0.11111111111111112,4,14,1,13,3,IMG_2119_JPG.rf.73eb86d68e8911735b40e25cde406ad2.jpg
0.0,0.0,0.0,2,11,0,11,2,DSC04298_JPG.rf.526e7a016c17dbd4a45a7c85acb1e258.jpg
0.09090909090909091,1.0,0.16666666666666669,1,11,1,10,0,IMG_4702_JPG.rf.b4d686ccd6ba4b992c7591be821ac791.jpg
0.0,0.0,0.0,7,10,0,10,7,IMG_2458_JPG.rf.e81b253e354a157e5d19229e6c588b18.jpg
0.875,0.1891891891891892,0.3111111111111111,37,8,7,1,30,IMG_5007_JPG.rf.165fb7877e0f0a21aa9e986869368036.jpg
0.16666666666666666,0.3076923076923077,0.21621621621621623,13,24,4,20,9,IMG_2041_JPG.rf.02d8cad825ddbddeeba71787dcbefa4e.jpg
0.5,0.5714285714285714,0.5333333333333333,42,48,24,24,18,IMG_2394_JPG.rf.b8850145578c950114d8bef195a4ba74.jpg
0.15,0.21428571428571427,0.1764705882352941,14,20,3,17,11,IMG_4754_JPG.rf.b83238df2b2816359b98ad03f50d79ce.jpg
0.125,0.14285714285714285,0.13333333333333333,14,16,2,14,12,IMG_4907_JPG.rf.beed906932927a55513ff88174d7d32d.jpg
0.0625,0.16666666666666666,0.09090909090909091,6,16,1,15,5,IMG_2201_JPG.rf.c688490b9c88017ed421ae2b30d929be.jpg
0.6666666666666666,0.2222222222222222,0.3333333333333333,54,18,12,6,42,IMG_2524_JPG.rf.e4d6c2be66283aef4b19ab973a79575e.jpg
0.26666666666666666,0.18181818181818182,0.21621621621621623,22,15,4,11,18,IMG_2387_JPG.rf.92040817c935a280085f82d3add08cb4.jpg
0.25,0.5,0.3333333333333333,2,4,1,3,1,IMG_4857_JPG.rf.28cffae94cc0f59049db3a65c4fcecd5.jpg
0.07142857142857142,0.08333333333333333,0.07692307692307691,12,14,1,13,11,IMG_5031_JPG.rf.4657b050181f78e66cde4921ad71d9a4.jpg
0.5,0.5,0.5,4,4,2,2,2,DSC04317_JPG.rf.44ad36331ad07e7f1d352515012afc65.jpg
0.0,0.0,0.0,5,11,0,11,5,DSC04225_JPG.rf.3b3393440b25527114d603d1a02307f1.jpg
0.2,0.20689655172413793,0.20338983050847456,29,30,6,24,23,DSC04049_JPG.rf.50a2c38caf92b67ede402b32b803ed78.jpg
0.56,0.7777777777777778,0.6511627906976745,18,25,14,11,4,IMG_4823_JPG.rf.af2d6e92fc54f7ed9313e6efc3dca996.jpg
0.25,0.25,0.25,4,4,1,3,3,IMG_2014_JPG.rf.b726934b2dca56b19ca9e1f09315dc94.jpg
0.5806451612903226,0.6428571428571429,0.6101694915254238,28,31,18,13,10,IMG_2392_JPG.rf.5ae6679c61573a2436d00f9df6ad797b.jpg
0.3157894736842105,0.35294117647058826,0.33333333333333337,17,19,6,13,11,IMG_2386_JPG.rf.e97cb1e55edefc483fd9c885593420e0.jpg
0.05555555555555555,0.1,0.07142857142857142,10,18,1,17,9,IMG_2274_JPG.rf.e394366b37642a9dcd6105ac85d9bba0.jpg
0.8,0.13333333333333333,0.2285714285714286,30,5,4,1,26,IMG_4873_JPG.rf.57e674d2e97ac11afe7dfe580b5094b3.jpg
0.2857142857142857,0.2222222222222222,0.25,9,7,2,5,7,IMG_2471_JPG.rf.4770adafda877963a7d2382ce2496749.jpg
0.8235294117647058,0.3181818181818182,0.45901639344262296,44,17,14,3,30,IMG_2510_JPG.rf.3f770487ca222cc91fabe2d86c90a4a9.jpg
0.16666666666666666,0.07692307692307693,0.10526315789473684,13,6,1,5,12,DSC04378_JPG.rf.e46868f8725f9798c44c3c40d5017f41.jpg
0.0,0.0,0.0,7,19,0,19,7,DSC04320_JPG.rf.9ab92d40a00eaa158cf8a0f97bce4e4d.jpg
0.2222222222222222,0.2,0.2105263157894737,10,9,2,7,8,IMG_4982_JPG.rf.47f4422b8bbbd76bd1f28861553b101f.jpg
0.2,0.5,0.28571428571428575,2,5,1,4,1,IMG_2440_JPG.rf.db22fe54096a2e6139d32f95f4976cc9.jpg
0.4444444444444444,0.6666666666666666,0.5333333333333333,6,9,4,5,2,IMG_2487_JPG.rf.5ff3ad90bab6c8e2d51213378217813e.jpg
