filename,image_id,num_gt_boxes,image_width,image_height,tp_iou30,fp_iou30,fn_iou30,detected_boxes_iou30,precision_iou30,recall_iou30,tp_iou50,fp_iou50,fn_iou50,detected_boxes_iou50,precision_iou50,recall_iou50,tp_iou75,fp_iou75,fn_iou75,detected_boxes_iou75,precision_iou75,recall_iou75,avg_iou,pred_regions
IMG_5022_JPG.rf.041174698d62ec95590402c9b810fadb.jpg,252,8,3456,2592,0,366,8,0,0.0,0.0,0,366,8,0,0.0,0.0,0,366,8,0,0.0,0.0,0.04558506396449404,366
IMG_4979_JPG.rf.76482b2d0a7751fddf9283f3959e51b4.jpg,253,4,3456,2592,0,113,4,0,0.0,0.0,0,113,4,0,0.0,0.0,0,113,4,0,0.0,0.0,0.020618383790375616,113
IMG_2392_JPG.rf.5ae6679c61573a2436d00f9df6ad797b.jpg,254,28,3456,2592,0,221,28,0,0.0,0.0,0,221,28,0,0.0,0.0,0,221,28,0,0.0,0.0,0.024211704770785592,221
IMG_2203_JPG.rf.b6dc6327e5f1b48202018974d8c3e0b7.jpg,255,5,3456,2592,0,140,5,0,0.0,0.0,0,140,5,0,0.0,0.0,0,140,5,0,0.0,0.0,0.02763106377506176,140
IMG_4811_JPG.rf.5e060f58baf853dc0aa00f8536c61b33.jpg,256,2,3456,2592,0,170,2,0,0.0,0.0,0,170,2,0,0.0,0.0,0,170,2,0,0.0,0.0,0.08895864835429564,170
IMG_4755_JPG.rf.173b402edd2ddfc7e88750b3c7df2f94.jpg,257,14,3456,2592,0,158,14,0,0.0,0.0,0,158,14,0,0.0,0.0,0,158,14,0,0.0,0.0,0.026293602382286445,158
IMG_2464_JPG.rf.ea2c5c6e691fde64b53324ef47ff9f6e.jpg,258,4,3456,2592,0,110,4,0,0.0,0.0,0,110,4,0,0.0,0.0,0,110,4,0,0.0,0.0,0.03540834164917903,110
DSC04320_JPG.rf.9ab92d40a00eaa158cf8a0f97bce4e4d.jpg,259,7,4000,3000,0,657,7,0,0.0,0.0,0,657,7,0,0.0,0.0,0,657,7,0,0.0,0.0,0.02483356584661006,657
DSC04023_JPG.rf.64b449cbb633f4c4b9e0b2dcb718bf73.jpg,260,10,4000,3000,0,847,10,0,0.0,0.0,0,847,10,0,0.0,0.0,0,847,10,0,0.0,0.0,0.03709390366418812,847
DSC04051_JPG.rf.019a5718997b3cb832b9a31b76e49e23.jpg,261,14,4000,3000,0,634,14,0,0.0,0.0,0,634,14,0,0.0,0.0,0,634,14,0,0.0,0.0,0.027028495791782053,634
IMG_4707_JPG.rf.52e8a9370cb290c2bd16043fbfde6232.jpg,262,8,3456,2592,1,198,7,1,0.005025125628140704,0.125,0,199,8,0,0.0,0.0,0,199,8,0,0.0,0.0,0.06862453533541123,199
DSC04210_JPG.rf.b279f9ddce7d88152b13c742687f6fb4.jpg,263,10,4000,3000,0,444,10,0,0.0,0.0,0,444,10,0,0.0,0.0,0,444,10,0,0.0,0.0,0.022956673643933664,444
DSC04048_JPG.rf.8a253a1ade3a72dd2c4269d04e27fdfa.jpg,264,8,4000,3000,0,403,8,0,0.0,0.0,0,403,8,0,0.0,0.0,0,403,8,0,0.0,0.0,0.04862004241453462,403
IMG_4894_JPG.rf.6b44f23344f2ccfdd481f10313cb22c4.jpg,265,10,3456,2592,0,327,10,0,0.0,0.0,0,327,10,0,0.0,0.0,0,327,10,0,0.0,0.0,0.014443912450363814,327
DSC04039_JPG.rf.ed3b3db401b41756c3db2930bc21f82e.jpg,266,5,4000,3000,0,398,5,0,0.0,0.0,0,398,5,0,0.0,0.0,0,398,5,0,0.0,0.0,0.03271352923497957,398
DSC04204_JPG.rf.6bbdbb1b20ebc06fc83eca60fb7e77b0.jpg,267,17,4000,3000,0,325,17,0,0.0,0.0,0,325,17,0,0.0,0.0,0,325,17,0,0.0,0.0,0.026632743667936234,325
IMG_2448_JPG.rf.a4fdd936153a88d97f23632837ff1470.jpg,268,6,3456,2592,0,142,6,0,0.0,0.0,0,142,6,0,0.0,0.0,0,142,6,0,0.0,0.0,0.022899103608610142,142
DSC04171_JPG.rf.9ffa826c3c5557fba2caf843c56d29c1.jpg,269,1,4000,3000,0,80,1,0,0.0,0.0,0,80,1,0,0.0,0.0,0,80,1,0,0.0,0.0,0.04187287178515836,80
IMG_2161_JPG.rf.087f223384013864e839dcac668de32f.jpg,270,2,3456,2592,0,108,2,0,0.0,0.0,0,108,2,0,0.0,0.0,0,108,2,0,0.0,0.0,0.026271833626379047,108
IMG_4808_JPG.rf.157bf57bc7f2a842c8a04f4fd8af134f.jpg,271,1,3456,2592,0,144,1,0,0.0,0.0,0,144,1,0,0.0,0.0,0,144,1,0,0.0,0.0,0.11814126848344128,144
IMG_4805_JPG.rf.b782782090a14c855b2f2d31bec1b3ac.jpg,272,1,3456,2592,0,76,1,0,0.0,0.0,0,76,1,0,0.0,0.0,0,76,1,0,0.0,0.0,0.028083969452088135,76
IMG_4776_JPG.rf.bad3ed7ffcac200ae92e737a622653e6.jpg,273,3,3456,2592,0,96,3,0,0.0,0.0,0,96,3,0,0.0,0.0,0,96,3,0,0.0,0.0,0.04412965026331178,96
DSC03925_JPG.rf.9a10619729e4fc7a47877170bbf45481.jpg,274,6,4000,3000,0,901,6,0,0.0,0.0,0,901,6,0,0.0,0.0,0,901,6,0,0.0,0.0,0.04019020221040629,901
DSC04334_JPG.rf.d09cde0f4df89c3cd159c47adc6aeec8.jpg,275,7,4000,3000,0,461,7,0,0.0,0.0,0,461,7,0,0.0,0.0,0,461,7,0,0.0,0.0,0.03288184104829182,461
IMG_5039_JPG.rf.e8c7a39df9e33cd65c1752ad18704027.jpg,276,24,3456,2592,0,387,24,0,0.0,0.0,0,387,24,0,0.0,0.0,0,387,24,0,0.0,0.0,0.007714031894130568,387
IMG_4813_JPG.rf.2fc60aa0f251bf738402087bb08760a0.jpg,277,6,3456,2592,0,257,6,0,0.0,0.0,0,257,6,0,0.0,0.0,0,257,6,0,0.0,0.0,0.06929702085784702,257
DSC04228_JPG.rf.2cdaedf756305f11ed90087a45e32760.jpg,278,15,4000,3000,0,516,15,0,0.0,0.0,0,516,15,0,0.0,0.0,0,516,15,0,0.0,0.0,0.021480409253233156,516
DSC04098_JPG.rf.93ee27590006060b35cdf9adcffd50e8.jpg,279,6,4000,3000,0,311,6,0,0.0,0.0,0,311,6,0,0.0,0.0,0,311,6,0,0.0,0.0,0.033281190715079685,311
DSC03922_JPG.rf.b7ac4b2902807041cba3a58a2ebf0110.jpg,280,22,4000,3000,0,564,22,0,0.0,0.0,0,564,22,0,0.0,0.0,0,564,22,0,0.0,0.0,0.023037925724881204,564
DSC04026_JPG.rf.ceb3a7de39afba8176527101ca4ec396.jpg,281,6,4000,3000,0,545,6,0,0.0,0.0,0,545,6,0,0.0,0.0,0,545,6,0,0.0,0.0,0.05563928931326571,545
IMG_4711_JPG.rf.a4bddded453d6bf846b71f963d75eb19.jpg,282,2,3456,2592,0,252,2,0,0.0,0.0,0,252,2,0,0.0,0.0,0,252,2,0,0.0,0.0,0.0193994299241357,252
DSC04195_JPG.rf.7bdfa0c0269449026678cc62e57334dc.jpg,283,24,4000,3000,0,703,24,0,0.0,0.0,0,703,24,0,0.0,0.0,0,703,24,0,0.0,0.0,0.005422700699378374,703
DSC04096_JPG.rf.98c8fa2036f4180558d36d0b0008354a.jpg,284,5,4000,3000,0,125,5,0,0.0,0.0,0,125,5,0,0.0,0.0,0,125,5,0,0.0,0.0,0.009308390836586756,125
DSC04319_JPG.rf.81c7d30f7fee3c96c2d1093932960243.jpg,285,3,4000,3000,0,549,3,0,0.0,0.0,0,549,3,0,0.0,0.0,0,549,3,0,0.0,0.0,0.041733999937064066,549
DSC04377_JPG.rf.0111a4f5babab5185ededab41bed50fa.jpg,286,9,4000,3000,0,501,9,0,0.0,0.0,0,501,9,0,0.0,0.0,0,501,9,0,0.0,0.0,0.012899871840956804,501
IMG_4692_JPG.rf.7354218cf2c14697700bd299ad45645b.jpg,287,10,3456,2592,0,122,10,0,0.0,0.0,0,122,10,0,0.0,0.0,0,122,10,0,0.0,0.0,0.047268855632849084,122
IMG_4719_JPG.rf.4e23d18059ab3b6c85530693d803814a.jpg,288,5,3456,2592,0,112,5,0,0.0,0.0,0,112,5,0,0.0,0.0,0,112,5,0,0.0,0.0,0.03888378228258686,112
DSC04274_JPG.rf.37a18dab5fad94d73e7062c1c151c4e0.jpg,289,11,4000,3000,0,565,11,0,0.0,0.0,0,565,11,0,0.0,0.0,0,565,11,0,0.0,0.0,0.02412034097235399,565
IMG_4973_JPG.rf.20a1792cd85e71b8dad0797755dd2f11.jpg,290,1,3456,2592,0,7,1,0,0.0,0.0,0,7,1,0,0.0,0.0,0,7,1,0,0.0,0.0,0.0037255631503438267,7
IMG_5010_JPG.rf.0edd286648cc269b69451e09270d0739.jpg,291,32,3456,2592,0,593,32,0,0.0,0.0,0,593,32,0,0.0,0.0,0,593,32,0,0.0,0.0,0.005335930130184294,593
IMG_2527_JPG.rf.cbfb43bfd12825e401f55dd66ddb025f.jpg,292,9,3456,2592,0,233,9,0,0.0,0.0,0,233,9,0,0.0,0.0,0,233,9,0,0.0,0.0,0.013534754082391902,233
DSC04223_JPG.rf.f49572f31397ba5f53f0134fc6443969.jpg,293,6,4000,3000,0,308,6,0,0.0,0.0,0,308,6,0,0.0,0.0,0,308,6,0,0.0,0.0,0.019655989563063806,308
DSC04336_JPG.rf.4b14b4fdc2c99382fc5e5f607b71722f.jpg,294,3,4000,3000,0,711,3,0,0.0,0.0,0,711,3,0,0.0,0.0,0,711,3,0,0.0,0.0,0.05455019779223692,711
IMG_4694_JPG.rf.e33bcb84fa84a91a3e994f2b4413a111.jpg,295,6,3456,2592,0,130,6,0,0.0,0.0,0,130,6,0,0.0,0.0,0,130,6,0,0.0,0.0,0.03665053342808825,130
IMG_4995_JPG.rf.039f180a93d43e36c64374ca6bcf0cc7.jpg,296,4,3456,2592,0,162,4,0,0.0,0.0,0,162,4,0,0.0,0.0,0,162,4,0,0.0,0.0,0.08021289425137378,162
IMG_2028_JPG.rf.a544e959580f6d7bc2e335516d5112e4.jpg,297,7,3456,2592,0,298,7,0,0.0,0.0,0,298,7,0,0.0,0.0,0,298,7,0,0.0,0.0,0.031954177927242595,298
IMG_2405_JPG.rf.ce91a28438a19e9cc7b5eac59ca9cc46.jpg,298,1,3456,2592,0,45,1,0,0.0,0.0,0,45,1,0,0.0,0.0,0,45,1,0,0.0,0.0,0.05375998214201285,45
IMG_2104_JPG.rf.bbd21b8b8e03e4a2a9ccda9bb1ffe503.jpg,299,8,3456,2592,0,80,8,0,0.0,0.0,0,80,8,0,0.0,0.0,0,80,8,0,0.0,0.0,0.0071440959646717804,80
